FID_1,X,Y,ID,Cd,Pb,Cr,SIGLE_PEDO,region_etm,GS
17443,210500,140250,T2007/2158,0.78021978022,44.17,27.5979381443,Abp1,6,9
17444,210500,140250,T2007/2159,0.7032967033,33.24,30.381443299,Abp1,6,9
17445,210500,140250,T2007/2160,0.67032967033,32.6,23.2371134021,Abp1,6,9
17446,210500,140250,T2007/2161,0.59340659341,32.67,30.9690721649,Abp1,6,9
17447,210500,140250,T2007/2162,0.59340659341,34.9,30.5567010309,Abp1,6,9
17448,210500,140250,T2007/2163,0.73626373626,36.7,36.7731958763,Abp1,6,9
17449,210500,140250,T2007/2164,0.78021978022,37.2,30.4845360825,Abp1,6,9
17992,216900,140400,T2008/3429,1.28571428571,55.34,78.4395604396,Aca1,6,9
17602,213500,132625,T2007/3612,1.06593406593,30.64,24.5360824742,Aca0,6,9
17603,213500,132625,T2007/3613,1.25274725275,35.84,30.2783505155,Aca0,6,9
17994,212100,137200,T2008/3434,2.57142857143,94.94,68.2857142857,AFp,6,9
18063,207000,141750,T2008/3726,1.28571428571,59.1,71.956043956,Gbbf6,6,13
18064,207000,141750,T2008/3727,0.51648351648,44.3,69.0549450549,Gbbf6,6,13
18065,207000,141750,T2008/3728,0.59340659341,45.34,66.3516483516,Gbbf6,6,13
17997,211125,141750,T2008/3438,0.73626373626,34.2,66.3076923077,uAba2_3,6,9
17996,210500,141500,T2008/3437,0.84615384615,42.2,65.7252747253,uAda2_3,6,9
17995,216850,147950,T2008/3435,1.21978021978,48.37,75.6483516484,Aba1,2,4
17434,216000,149375,T2007/2148,0.67032967033,25.3,14.1237113402,Aba1,2,4
18062,216720,143940,T2008/3725,0.56043956044,40.2,68.5824175824,Acp0,2,4
17659,201645,142400,T2007/4799,0.51648351648,19.07,46.4639175258,uGba2,2,5
17660,201645,142400,T2007/4800,0.56043956044,20.67,43.4020618557,uGba2,2,5
17600,232500,125375,T2007/3610,0.7032967033,24.2,24.4329896907,Gbbf2,10,20
17601,232500,125375,T2007/3611,0.7032967033,24.74,25.5360824742,Gbbf2,10,20
17598,231750,124875,T2007/3608,0.78021978022,32.14,34.2268041237,GbBfp4,10,21
17599,231750,124875,T2007/3609,0.73626373626,31.77,23.6804123711,GbBfp4,10,21
17470,226350,129500,T2007/2789,1.17582417582,22.04,26.5670103093,(x)ADa,8,9
17722,221250,128125,T2008/0070,0.78021978022,21.14,66.1318681319,Aba1,8,9
17723,221250,128125,T2008/0071,0.7032967033,20.37,62.3956043956,Aba1,8,9
17666,217106,123632,T2007/4819,0.56043956044,25.47,23.1649484536,Aba0,8,9
18072,214350,123700,T2008/3741,0.37362637363,24.2,97.5604395604,Aba1,8,9
18073,214350,123700,T2008/3742,0.40659340659,24.4,105.065934066,Aba1,8,9
18074,214350,123700,T2008/3743,0.40659340659,22.27,78.2857142857,Aba1,8,9
17669,212500,126250,T2007/4823,0.56043956044,23.97,49.6597938144,Aba1,8,9
17720,222400,133400,T2008/0068,1.03296703297,37.64,62.1758241758,aGDBfp2,8,14
17721,222400,133400,T2008/0069,0.92307692308,26.64,62.8681318681,aGDBfp2,8,14
17663,214875,123000,T2007/4811,0.40659340659,21.34,37.5670103093,Gbap4,8,14
17469,226000,129500,T2007/2788,1,25.07,49.1134020619,Gbax2,8,19
17595,230750,125250,T2007/3605,0.67032967033,25.37,38.9381443299,Gbap2,8,14
17596,230750,125125,T2007/3606,0.81318681319,30.07,31.4432989691,Gbap2,8,14
17597,230750,125125,T2007/3607,0.7032967033,25.24,38.2474226804,Gbap2,8,14
17510,230500,124875,T2007/2982,0.26373626374,22.94,29.4536082474,GbBfp2,8,14
17668,212500,126375,T2007/4821,0.73626373626,36.47,71.4432989691,GbBK2,8,19
17471,214125,123375,T2007/2790,0.95604395604,19.54,29.3505154639,GbBK2,8,19
17472,214125,123375,T2007/2791,1.03296703297,24.44,41.2783505155,GbBK2,8,19
17473,214125,123375,T2007/2792,1.03296703297,23.47,34.7835051546,GbBK2,8,19
17474,214125,123375,T2007/2793,0.92307692308,19.7,34.4329896907,GbBK2,8,19
18282,259000,145000,T2008/5634,1.25274725275,106.27,68.7692307692,A-Gbp1,7,9
18281,257940,144300,T2008/5633,1.91208791209,133.17,80.1208791209,(x)Aba,7,9
18280,257875,144250,T2008/5632,1.47252747253,159.57,57.1538461538,Aba,7,9
18421,209000,141500,T2009/1768,0.56043956044,19.5,80.2307692308,Aba1,6,9
18422,209280,141300,T2009/1774,0.45054945055,21.53,91.8791208791,Aba1,6,9
18552,201660,135724,T2009/2341,1.76923076923,75.4,60.2637362637,Aba1,6,9
18553,201345,135690,T2009/2342,1.54945054945,57.27,70.6373626374,Abp,6,9
18226,200550,136600,T2008/5268,1.58241758242,61.97,67.8131868132,ADp(c),6,9
18227,200550,136600,T2008/5269,1.65934065934,58.6,67.5934065934,ADp(c),6,9
18538,206000,131000,T2009/2312,0.73626373626,37.5,61.2527472527,GDBr2,6,10
18561,267300,104800,T2009/2419,0.59340659341,30.7,70.4175824176,aGbb2,16,31
18634,267500,105200,T2009/2839,0.18681318681,31.53,92.3186813187,aGbb2,16,31
18558,267500,104050,T2009/2414,0.59340659341,36.07,72.4285714286,Gdb0_1,16,31
18557,267500,103900,T2009/2413,0.59340659341,37.07,70.6373626374,Gcb0_1,16,31
18562,267400,104900,T2009/2421,0.62637362637,31.63,78.2197802198,Gcb0_1,16,31
18548,206750,153500,T2009/2331,0.26373626374,28.3,74.5934065934,Aba1,2,4
18231,207000,143250,T2008/5276,0.37362637363,28.44,84.043956044,Aca1,2,4
18232,207000,143250,T2008/5277,0.45054945055,28.17,68.5494505495,Aca1,2,4
18233,207000,143250,T2008/5278,0.51648351648,30.04,67.2307692308,Aca1,2,4
18234,207000,143250,T2008/5279,0.56043956044,28.2,68.2527472527,Aca1,2,4
18476,223790,147607,T2009/2018,1.25274725275,33.8,68.3626373626,Aba1,2,4
18477,223790,147607,T2009/2019,1.3956043956,53.9,67.956043956,Aba1,2,4
18478,231970,124706,T2009/2020,0.37362637363,39.83,67.1208791209,Gbap2,10,21
18479,231790,124800,T2009/2022,0.56043956044,42.77,74.4395604396,GbBfp2,10,21
18603,212789,124103,T2009/2636,0.51648351648,24.43,65.032967033,(x)Aba,8,9
18605,213687,128162,T2009/2641,0.73626373626,33.73,68.6593406593,(x)Aba,8,9
18438,218300,127400,T2009/1910,0.62637362637,30,80.043956044,(x)ADa,8,9
18439,218100,127500,T2009/1912,0.56043956044,25.13,78.5824175824,(x)ADa,8,9
18219,219039,126159,T2008/5259,0.84615384615,39.54,96.2417582418,A-Gbp1,8,9
18220,219300,128100,T2008/5260,0.51648351648,27.67,87.6703296703,A-Gbp1,8,9
18604,213179,127754,T2009/2639,0.59340659341,45.4,68.1758241758,A-Gbp1,8,9
18221,221060,127625,T2008/5261,0.51648351648,24.37,80.6373626374,Aba1,8,9
18436,218100,127200,T2009/1902,0.59340659341,31.2,77.0769230769,Aba1,8,9
18437,219600,127600,T2009/1907,0.51648351648,21.47,70.9230769231,Aba1,8,9
18224,217875,127000,T2008/5264,0.62637362637,24.2,62.6483516484,ADa1,8,9
18225,217875,127000,T2008/5265,0.62637362637,23.5,65.8021978022,ADa1,8,9
18222,217625,126875,T2008/5262,0.56043956044,24.24,78.9450549451,GbBK2,8,19
18223,217625,126875,T2008/5263,0.56043956044,23.77,70.6703296703,GbBK2,8,19
19545,255319,108000,T2011/2878,0.27,32.83,27.3195876289,Gbbfi0_1,13,28
19051,200888,136087,T2010/2083,1.61538461539,46.3,32.1340206186,Abp0_1,6,9
19490,223998,136980,T2011/2667,1.23,38.73,23.5051546392,Ada1,6,9
19488,224149,137476,T2011/2665,1.33,41.33,23.4742268041,Ahp(c),6,9
19489,224149,137476,T2011/2666,1.4,35.83,22.4432989691,Ahp(c),6,9
19011,270000,103820,T2010/1558,0.51648351648,29.97,50.175257732,Gbbfi2,16,31
19089,220222,120303,T2010/2520,1.06593406593,23.3,36.8041237113,A-Gbp1,8,9
19544,214469,122269,T2011/2860,0.5,18.77,37.5979381443,A-Gbp1,8,9
19084,217963,125434,T2010/2498,0.73626373626,23.6,24.6391752577,A-Gbp1,8,9
19087,217536,124872,T2010/2504,0.95604395604,23.1,26.5979381443,Aba1,8,9
19498,236128,133456,T2011/2677,0.8,33.17,32.4432989691,Aba1,8,9
19499,236325,133459,T2011/2678,0.8,31.4,27.5979381443,Aba1,8,9
19500,236601,133464,T2011/2679,0.77,35.07,31,Aba1,8,9
19491,229917,125880,T2011/2670,0.6,23.5,47.4948453608,ADa1,8,9
19492,229917,125880,T2011/2671,0.7,27.53,51.9278350515,ADa1,8,9
19088,216786,124924,T2010/2507,1.10989010989,25.27,27.4948453608,ADa1,8,9
19086,216867,130982,T2010/2503,1.06593406593,26.4,19.4226804124,Gbap2,8,14
19494,227843,124643,T2011/2673,0.77,30.87,35.2577319588,Gbax4,8,19
19495,227843,124643,T2011/2674,0.7,29.4,37.1855670103,Gbax4,8,19
19496,227843,124643,T2011/2675,0.57,27.07,30.206185567,Gbax4,8,19
19497,227843,124643,T2011/2676,0.67,37.07,32.206185567,Gbax4,8,19
19501,236075,133115,T2011/2680,0.93,36.03,27.5257731959,Gbat4,8,19
19502,236193,133117,T2011/2681,0.83,29.13,31.8556701031,Gbat4,8,19
19493,229723,125629,T2011/2672,0.57,23.73,45.8762886598,Gbax2,8,19
19035,231800,129600,T2010/1830,0.89010989011,32.8,31.7525773196,GbBK2,8,19
19090,220283,120180,T2010/2522,1.32967032967,26.9,31.8556701031,GbBK2,8,19
19036,232000,129500,T2010/1831,1.36263736264,36.03,29.8969072165,GbBK4,8,19
19503,231800,129400,T2011/2682,0.63,25.73,37.2577319588,GbBK4,8,19
19085,218023,126949,T2010/2502,0.95604395604,22.83,22.5154639175,GbBK4,8,19
19034,216937,123907,T2010/1829,1.14285714286,35.3,51.2371134021,GbBK2,8,19
19800,257700,108900,T2012/0620,0.43,27.6,25.2577319588,Gbbfi0_1,13,28
20000,256100,109100,T2013/0395,0.47,28.53,33.5773195876,Gbbfi0_1,13,28
20001,256100,109100,T2013/0396,0.37,26.7,39.4536082474,Gbbfi0_1,13,28
20002,256100,109100,T2013/0397,0.5,28,43.1649484536,Gbbfi0_1,13,28
20003,256100,109100,T2013/0398,0.47,27,36.0515463918,Gbbfi0_1,13,28
20004,256100,109100,T2013/0399,0.53,26,37.4639175258,Gbbfi0_1,13,28
20005,256100,109100,T2013/0400,0.33,25.93,39.4536082474,Gbbfi0_1,13,28
19911,249050,106390,T2012/4264,0.53,38.57,43.3402061856,Gbbfi2,13,28
19912,248050,106700,T2012/4275,0.77,35.97,27.9381443299,Gbbfi2,13,28
19742,222583,135384,T2011/3951,1.07,35.63,16.7010309278,ADp(c),6,9
20245,218285,148368,T2013/2648,0.97,28.53,29.2164948454,Aba,2,4
20246,218402,148400,T2013/2649,0.77,31.33,27.8762886598,Aba(b)1,2,4
20242,218240,148738,T2013/2645,0.97,32.1,23.4020618557,Aba(b)1,2,4
20243,218240,148738,T2013/2646,0.87,30.2,27.7731958763,Aba(b)1,2,4
20244,218084,148643,T2013/2647,0.9,30.57,23.5773195876,Aba(b)1,2,4
19738,197475,151938,T2011/3946,0.27,24.1,20.3505154639,Aba1,2,4
19739,197475,151938,T2011/3947,0.33,24.57,20.793814433,Aba1,2,4
19740,197475,151938,T2011/3948,0.4,27.47,21.412371134,Aba1,2,4
19741,220244,149722,T2011/3950,0.87,31.5,25.5051546392,Aba1,2,4
20174,223718,147669,T2013/2380,1.1,33.53,22.8556701031,AbB,2,4
20175,223718,147669,T2013/2381,1.13,36.1,25.0515463918,AbB,2,4
20176,216728,154899,T2013/2383,0.57,24.8,21.6494845361,Aba1,2,4
19587,221256,121306,T2011/2947,0.4,26.6,30.4845360825,(x)Aba,8,9
19588,221256,121306,T2011/2948,0.33,27.73,35.2268041237,(x)Aba,8,9
20159,230750,125350,T2013/2281,0.47,24.1,28.4948453608,(x)Aba,8,9
20252,222897,130291,T2013/2660,0.83,31.83,26.9072164948,(x)Aba,8,9
20253,222897,130291,T2013/2661,0.93,29.53,25.4329896907,(x)Aba,8,9
19573,220367,121914,T2011/2933,0.57,24.63,29.9381443299,A-Gba,8,9
19574,220367,121914,T2011/2934,0.67,22.8,23.8144329897,A-Gba,8,9
19575,220768,122319,T2011/2935,0.57,26.53,27.4639175258,A-Gbp1,8,9
19576,220768,122319,T2011/2936,0.57,30.27,23.2680412371,A-Gbp1,8,9
20263,228635,127685,T2013/2671,0.57,25,28.5257731959,A-Gbp1,8,9
20264,228635,127685,T2013/2672,0.5,24.87,29.7319587629,A-Gbp1,8,9
20258,222454,129574,T2013/2666,1.1,53.87,31.7525773196,Aba1,8,9
19590,220645,128559,T2011/2951,0.77,28.57,28.4948453608,Aba1,8,9
19586,221151,127577,T2011/2946,0.33,23.17,34.6804123711,Aba1,8,9
19743,221263,128104,T2011/3953,0.67,27.17,19.0721649485,Aba1,8,9
19582,216919,125328,T2011/2942,0.33,30.97,34.0927835052,A-S,8,9
19579,217494,125119,T2011/2939,0.47,29.5,28.9690721649,Aba1,8,9
19580,217494,125119,T2011/2940,0.2,23.8,43.8556701031,Aba1,8,9
19581,217494,125119,T2011/2941,0.17,23.4,33.8556701031,Aba1,8,9
19583,216989,126009,T2011/2943,0.4,26.33,29.1443298969,Aba1,8,9
20163,236253,133490,T2013/2286,0.93,33.8,29.3505154639,Aba1,8,9
20164,236529,133495,T2013/2287,0.93,35.1,30.9278350515,Aba1,8,9
19577,220894,127666,T2011/2937,0.37,21.3,29.2783505155,ADa1,8,9
19578,220894,127666,T2011/2938,0.23,22.93,22.9278350515,ADa1,8,9
20259,222968,129427,T2013/2667,0.8,37.23,32.9896907217,Aca0,8,9
20261,226149,127649,T2013/2669,0.4,22.73,22.3402061856,ADa0,8,9
20262,226149,127649,T2013/2670,0.8,26.77,22.3092783505,ADa0,8,9
20227,222830,126613,T2013/2628,0.47,24.93,35.2577319588,ADa1,8,9
20228,222830,126613,T2013/2629,0.7,23.17,31.587628866,ADa1,8,9
20229,222830,126613,T2013/2630,0.63,23.17,29.3505154639,ADa1,8,9
20230,222830,126613,T2013/2631,0.77,35.27,42.8556701031,ADa1,8,9
20231,222830,126613,T2013/2632,0.77,32.43,34.4329896907,ADa1,8,9
20322,228105,132807,T2013/2886,0.73,36.47,28.9072164948,aGbap4,8,14
20323,228105,132807,T2013/2887,0.8,41.67,30.206185567,aGbap4,8,14
20324,228105,132807,T2013/2888,0.8,30.17,37.4948453608,aGbap4,8,14
20317,227678,132337,T2013/2881,0.63,30.67,34.1649484536,aGbap2,8,14
20318,227678,132337,T2013/2882,0.63,24.57,40.381443299,aGbap2,8,14
20319,227678,132337,T2013/2883,0.73,28.57,31.5463917526,aGbap2,8,14
20320,227678,132337,T2013/2884,0.73,31.8,32.7525773196,aGbap2,8,14
20321,227678,132337,T2013/2885,0.7,30.57,38.4536082474,aGbap2,8,14
20260,223631,128540,T2013/2668,0.77,27.03,29.8659793814,Gbap4,8,14
20326,228246,132593,T2013/2890,0.73,33.47,48.0412371134,Gbap4,8,14
20327,228246,132593,T2013/2891,0.7,33.6,52.1649484536,Gbap4,8,14
19589,214532,123629,T2011/2949,0.53,22.7,34.1958762887,Gbax2,8,19
19571,221096,120533,T2011/2931,0.57,26.33,31.2371134021,Gbax4,8,19
20232,218890,120102,T2013/2635,0.63,24.73,35.2989690722,Gbax2,8,19
20233,218890,120102,T2013/2636,0.87,31.87,42.6494845361,Gbax2,8,19
19572,221233,120689,T2011/2932,0.6,26.93,34.0618556701,GbBf4,8,13
19737,216610,118495,T2011/3945,0.7,34,70.6597938144,GbBK2,8,19
20325,227801,132030,T2013/2889,0.8,37.57,35.3608247423,GbBK4,8,19
20234,230650,125050,T2013/2637,0.67,22.43,31.8556701031,GbBfp4,8,14
20235,230650,125050,T2013/2638,0.57,22.07,23.9175257732,GbBfp4,8,14
20328,228013,132342,T2013/2892,0.73,34.97,48.0103092784,GbBfp4,8,14
19585,219059,127642,T2011/2945,0.43,29.13,42.5463917526,GbBK2,8,19
19584,218765,127515,T2011/2944,0.37,29.63,35.4329896907,GbBK2,8,19
19570,221288,120379,T2011/2930,0.67,30.03,41.6494845361,GbBK4,8,19
20736,256324,110587,T2014/0173,0.3,33.93,38.2474226804,fGbb2,13,28
20737,256387,110403,T2014/0174,0.4,32.93,35.0206185567,fGbb2,13,28
20664,222800,136050,T2013/5742,1.23,36.83,44.7113402062,Aca1,6,9
20663,224149,138003,T2013/5740,1.1,39.1,57.0824742268,Ada1,6,9
20667,221450,135500,T2013/5745,1.33,34.43,48.8041237113,Ada1,6,9
20665,222700,135600,T2013/5743,1.43,47.8,26.6391752577,Ada1,6,9
20666,222750,135500,T2013/5744,1.13,35.4,33.6804123711,Ada1,6,9
20597,196475,156100,T2013/5036,0.4,22.43,34.9175257732,Aba0,2,4
20598,196300,156200,T2013/5037,0.37,23.83,42.7525773196,Aba1,2,4
20599,196500,155500,T2013/5038,0.4,22.43,46.2268041237,Abp0_1,2,4
20596,195900,156050,T2013/5034,0.3,22.07,60.9690721649,Abp(c),2,4
20988,216674,124986,T2014/2748,0.7,27.97,32.3008849558,(x)Aba,8,9
20989,216674,124986,T2014/2749,0.83,34.83,38.2300884956,(x)Aba,8,9
20660,220426,126333,T2013/5736,0.67,31.6,39.381443299,(x)Aba,8,9
20661,220426,126333,T2013/5737,0.73,25.97,41.7525773196,(x)Aba,8,9
20662,220426,126333,T2013/5738,0.63,24.93,38.5979381443,(x)Aba,8,9
20981,218768,126404,T2014/2738,0.5,23.5,27.0796460177,(x)Aba,8,9
20384,222267,123052,T2013/3049,0.6,28.3,35.7113402062,A-Gbp1,8,9
20385,222267,123052,T2013/3050,0.63,24.07,24.5773195876,A-Gbp1,8,9
20386,222267,123052,T2013/3051,0.77,28.9,41.2371134021,A-Gbp1,8,9
20376,219994,121754,T2013/3040,0.77,32.23,38.1855670103,A-Gba,8,9
20377,219994,121754,T2013/3041,0.77,28.53,39.0103092784,A-Gba,8,9
20990,216777,124679,T2014/2750,0.47,23.4,31.7699115044,A-Gbp1,8,9
20991,216777,124679,T2014/2751,0.53,23.53,32.1504424779,A-Gbp1,8,9
20992,216777,124679,T2014/2752,0.5,22.67,32.1504424779,A-Gbp1,8,9
20374,220675,122505,T2013/3038,0.77,30.27,27.0824742268,A-GDa,8,9
20375,220677,122350,T2013/3039,0.7,30.07,19.4845360825,A-GDa,8,9
20378,220011,121940,T2013/3042,1.17,36.43,31.6494845361,A-GDa,8,9
20983,219972,121908,T2014/2742,0.87,34.63,32.8584070796,A-GDa,8,9
21075,219505,121408,T2014/3018,0.6,30.1,29.407079646,A-GDa,8,9
20812,232314,129565,T2014/1257,0.6,31.7,25.4020618557,Aba1,8,9
20815,231800,129910,T2014/1260,0.7,31.5,23.8144329897,Aba1,8,9
20379,219620,127620,T2013/3043,0.57,27.67,43.5463917526,Aba1,8,9
21101,222834,120587,T2014/3428,0.37,30.03,35.1061946903,Aba1,8,9
20371,218163,124357,T2013/3035,0.47,23.67,36.5979381443,Aba1,8,9
20372,217963,124539,T2013/3036,0.53,23.17,38.7010309278,Aba1,8,9
20390,217509,126109,T2013/3056,0.6,22.87,33.8556701031,Aba1,8,9
20392,216521,124645,T2013/3058,0.77,23.93,30.5567010309,Aba1,8,9
20393,216521,124645,T2013/3059,0.7,22.3,25.9175257732,Aba1,8,9
20657,218312,125038,T2013/5733,0.57,24.1,38.8350515464,Aba1,8,9
21083,217420,123760,T2014/3029,0.6,25.17,24.8938053097,Aba1,8,9
20986,217849,125712,T2014/2746,0.5,23.33,28.5575221239,Aba1,8,9
20987,217849,125712,T2014/2747,0.57,24.53,31.2654867257,Aba1,8,9
21084,228853,124969,T2014/3030,0.77,27.53,32.4159292035,Aba1,8,9
21085,228853,124969,T2014/3031,0.6,25.93,25.1946902655,Aba1,8,9
20382,219944,119560,T2013/3046,0.47,21.63,26.5360824742,Aba1,8,9
20383,219944,119560,T2013/3047,0.5,21.67,26.5670103093,Aba1,8,9
21109,222567,124230,T2014/3436,0.53,21.87,32.0353982301,Aba1,8,9
21086,217279,117825,T2014/3032,0.53,23.8,33.9557522124,ADa1,8,9
20373,220634,122597,T2013/3037,0.6,29.5,23.2680412371,aGbBf2,8,13
21104,223301,119698,T2014/3431,0.5,40.53,26.4336283186,Gbax2,8,19
21105,223341,119667,T2014/3432,0.67,40.67,24.7787610619,Gbax2,8,19
21087,217134,127650,T2014/3033,0.67,27.37,30.3274336283,Gbax2,8,19
21088,217134,127650,T2014/3034,0.63,26.03,32.7699115044,Gbax2,8,19
20658,220488,126118,T2013/5734,0.63,25.67,61.5154639175,Gbax4,8,19
21107,223227,120717,T2014/3434,0.77,34.93,43.0973451327,Gbax2,8,19
21100,222818,120340,T2014/3427,0.5,30.4,36.2566371681,Gbax4,8,19
20387,220678,128160,T2013/3053,0.83,25.27,36.7731958763,GbBK2,8,19
20388,220678,128160,T2013/3054,0.8,25.7,33.8865979381,GbBK2,8,19
20659,219953,126296,T2013/5735,0.8,28.27,36.7422680412,Gbbk4,8,19
20655,231999,126995,T2013/5731,0.7,38.4,36.8041237113,GbBfp2,8,14
20656,231999,126995,T2013/5732,0.77,36.47,36.7010309278,GbBfp2,8,14
20813,232000,129550,T2014/1258,1.27,40.43,31.0721649485,GbBK4,8,19
20814,232000,129550,T2014/1259,0.93,33.27,22.206185567,GbBK4,8,19
20380,218688,126465,T2013/3044,0.63,25,29.5257731959,GbBK2,8,19
20381,218688,126465,T2013/3045,0.77,31.8,36.5360824742,GbBK2,8,19
20984,220213,121603,T2014/2743,0.47,24.97,27.4601769912,GbBK4,8,19
20985,220213,121603,T2014/2744,0.63,25.8,28.1681415929,GbBK4,8,19
20391,216226,124579,T2013/3057,1,29.47,35.8144329897,GbBK2,8,19
21076,219948,120734,T2014/3019,0.43,20.03,22.0353982301,GbBK2,8,19
21077,219948,120734,T2014/3020,0.57,22.67,19.3805309735,GbBK2,8,19
21102,223545,120566,T2014/3429,0.8,35.77,33.185840708,GbBK4,8,19
21103,223545,120566,T2014/3430,0.93,41.8,32.9469026549,GbBK4,8,19
20982,218928,126221,T2014/2739,0.73,29.67,30.6194690265,GbBK2,8,19
20389,217270,126230,T2013/3055,0.67,26.37,30.9278350515,GbBK2,8,19
21410,251128,111103,T2015/0451,0.5,33.1621621622,30.1504424779,Gbbfi2,13,28
21400,249600,106525,T2015/0400,0.5,41.4504504504,30.5309734513,Gbbfi0_1,13,28
21411,251111,109898,T2015/0452,0.8,34.4594594595,33.7168141593,Gbbfi0_1,13,28
21401,249150,106550,T2015/0401,0.5,45.4144144144,28.7345132743,Gbbfi2,13,28
21403,248800,106500,T2015/0403,0.5,45.4144144144,29.5575221239,Gbbfi2,13,28
21402,249500,106900,T2015/0402,0.63,44.5765765766,28.2920353982,Gbbfi2,13,28
21482,216950,133550,T2015/1435,1.13,35.3243243243,24.7787610619,Aba0,6,9
21483,216950,133550,T2015/1436,1.13,32.027027027,22.2389380531,Aba0,6,9
21716,236744,152689,T2015/2645,1,46.6216216216,32.7168141593,AbB2,6,9
21717,237386,153009,T2015/2647,1.07,45.990990991,31.8849557522,AbB2,6,9
21621,241429,157590,T2015/2423,1,36.8558558559,28.3805309735,Aba0,2,4
21622,241429,157590,T2015/2424,1,39.1711711712,26.2831858407,Aba0,2,4
21624,234621,157691,T2015/2426,1,72.8018018018,26.9646017699,Aba1,2,4
21701,234030,157836,T2015/2620,0.93,38.3333333333,31.8318584071,Aba1,2,4
21712,236400,156700,T2015/2641,1.03,39.7747747748,32.3628318584,AbB2,2,4
21713,236400,156700,T2015/2642,1.03,38.5675675676,32.9469026549,AbB2,2,4
21714,236400,156700,T2015/2643,1.1,39.4144144144,32.2123893805,AbB2,2,4
21715,236400,156700,T2015/2644,0.97,37.8828828829,28.9380530973,AbB2,2,4
21177,201837,142525,T2014/3906,0.37,25.93,28.610619469,Aba1,2,4
21711,235959,156199,T2015/2640,0.8,36.4684684685,31.1504424779,AbB2,2,4
21623,234310,157470,T2015/2425,0.9,51.7837837838,36.9026548673,Abp1,2,4
21617,242647,160825,T2015/2419,1.37,77.009009009,29.4424778761,Abp0y(1),2,43
21619,242690,160640,T2015/2421,1.23,78.3603603604,34.4247787611,Abp0y(1),2,43
21620,242690,160640,T2015/2422,1.3,113.468468468,31.3539823009,Abp0y(1),2,43
21618,242498,160390,T2015/2420,1,51.963963964,32.3008849558,Abp0y(1),2,43
21615,241850,160950,T2015/2417,1,47.2792792793,35.5752212389,Abpy(1),2,43
21616,241864,160749,T2015/2418,0.97,44.3063063063,37.5221238938,Abpy(1),2,43
21614,241850,161200,T2015/2416,0.83,44.1531531532,38.9646017699,Gbbt(1),2,43
21813,230941,123950,T2015/3114,0.37,22.981981982,28.9115044248,(x)Aba,10,24
21708,239453,127271,T2015/2637,0.63,34.1891891892,27.407079646,Gbbkr2,10,22
21709,239453,127271,T2015/2638,0.6,34.1531531532,27.4336283186,Gbbkr2,10,22
21710,239453,127271,T2015/2639,0.6,37.7567567568,28.3805309735,Gbbkr2,10,22
21707,238090,127341,T2015/2636,0.5,33.3153153153,26.1327433628,Gbbkr2,10,22
21753,217853,125465,T2015/2908,0.7,25.7477477477,31.1238938053,(x)Aba,8,9
21754,217853,125465,T2015/2909,0.6,26.1351351351,28.4690265487,(x)Aba,8,9
21537,217368,126293,T2015/1732,0.83,35.7747747748,35.8407079646,(x)Aba,8,9
21742,220214,120058,T2015/2896,0.5,25.954954955,38.6991150442,(x)Aba,8,9
21743,220214,120058,T2015/2897,0.43,27.8198198198,36.7522123894,(x)Aba,8,9
21592,220121,121076,T2015/1979,0.57,24.6396396396,28.5840707965,(x)Aba,8,9
21821,222894,130538,T2015/3131,0.8,35.2342342342,48.2920353982,(x)Aba,8,9
21822,222894,130538,T2015/3132,0.9,35.7747747748,54.2477876106,(x)Aba,8,9
21823,222894,130538,T2015/3133,0.8,35.9279279279,41.9734513274,(x)Aba,8,9
21824,222894,130538,T2015/3134,0.77,31.9369369369,39,(x)Aba,8,9
21591,219518,121871,T2015/1977,0.5,30.009009009,24.5132743363,(x)ADa,8,9
21834,217365,129661,T2015/3147,0.57,24.6666666667,33.3008849558,(x)Aca,8,9
21835,217365,129661,T2015/3148,0.63,25.6846846847,168.849557522,(x)Aca,8,9
21487,222550,128900,T2015/1440,1.03,30.9459459459,27.3451327434,Aba1,8,9
21488,222550,128900,T2015/1441,0.9,25.6576576577,29.5309734513,Aba1,8,9
21489,222700,129050,T2015/1442,1,27.2162162162,29.8230088496,Aba1,8,9
21746,217377,121009,T2015/2900,0.57,28.990990991,27.9380530973,A-Gbp1,8,9
21747,217377,121009,T2015/2901,0.63,26.9189189189,22.8053097345,A-Gbp1,8,9
21581,217138,118040,T2015/1966,0.5,22.2072072072,29.2920353982,A-Gbp1,8,9
21582,217138,118040,T2015/1967,0.57,22.0810810811,30.0884955752,A-Gbp1,8,9
21535,216913,126442,T2015/1730,0.67,29.0810810811,19.5309734513,A-Gbp1,8,9
21748,216847,125390,T2015/2902,0.67,34.8738738739,28.610619469,A-Gbp1,8,9
21818,221539,124340,T2015/3119,0.43,22.8648648649,31.4424778761,Aba1,8,9
21819,221874,124344,T2015/3120,0.6,23.972972973,36.5486725664,Aba1,8,9
21484,222450,129600,T2015/1437,1.1,32.0540540541,31.1504424779,Aba1,8,9
21485,222450,129600,T2015/1438,1.03,34.4594594595,26.7876106195,Aba1,8,9
21744,217349,121658,T2015/2898,0.47,27.4594594595,29.8849557522,Aba0,8,9
21745,217349,121658,T2015/2899,0.5,24.8738738739,26.4601769912,Aba0,8,9
21486,222400,128990,T2015/1439,1.03,27.6666666667,27.407079646,Aba1,8,9
